lat,lng
55.3,61.4
42.1,-88
-34.1,150.8
48.9,2.3
25,121.5
-32,115.8
35.7,51.4
51.8,55.1
25,121.5
23.1,113.3
45.5,-73.6
55.5,47.5
45.5,-73.6
56.2,47.3
55.2,61.4
30.3,120.2
36.1,103.8
55,50.1
45.5,-73.6
55.3,86.1
56.9,60.6
36.7,117
48.6,39.3
21,105.9
53.2,50.1
30.3,120.2
30.3,120.2
56.9,53.2
34.7,-86.6
30.3,120.2
30.3,120.2
37.5,127
23.1,113.3
-33.5,-70.7
47.2,39.7
55.7,37.6
45.5,-73.6
32.1,118.8
56.9,53.2
30.3,120.2
37.5,127
50.5,30.5
48.9,2.3
55.2,61.4
25,121.5
32.1,118.8
47.9,35.3
48.6,39.3
48.3,25.9
32.1,118.8
45.5,-73.6
19.7,-101.1
43.3,76.9
48.9,2.3
22.3,114.2
57.8,40.9
30.3,120.2
23,120.2
52,113.6
32.1,118.8
51.3,9.5
57.8,40.9
30,31.4
51.7,55.4
30.3,120.2
13.8,100.5
43.4,-76.1
43.1,12.1
48.5,35
50,36.3
29.5,-81.2
40.5,-74.2
32.1,118.8
28.2,113.1
25,121.5
21,105.9
28.6,115.9
23.1,113.3
52.7,41.4
52.2,4.8
50.9,34.8
56.9,60.6
26.1,119.3
-37.1,-73.2
17.4,78.5
45.5,-73.6
51.5,-0.1
45.5,-73.6
56.9,60.6
53,36.1
1.3,103.9
45.5,-73.6
48.9,2.3
21,105.9
56.5,85
45.5,-73.6
53.2,50.1
54.1,44.9
55,73.4
55.2,61.4
55.9,47.5
55.2,61.4
55.2,61.4
58.6,49.7
22.8,108.3
49.1,33.4
39.9,116.4
23.1,113.3
23.1,113.3
22.5,114
48.9,2.3
57.2,65.5
48.9,2.3
55.2,61.4
23.5,121
45.3,-73.9
-20.3,57.5
22.5,114.1
45.5,-73.6
13.9,100.5
56.9,53.2
17.4,78.5
36.7,117
42.4,-71.1
22.6,88.4
48,68
51.2,16.2
-31.4,-64.2
48.9,2.3
-22.8,-43.2
55.2,61.4
35.6,139.7
30.3,120.2
52.2,21
57.2,24.9
55.5,38.4
52.7,58.7
23.5,121
30.3,120.2
13.8,100.5
41.2,-73.2
25,121.5
48.3,38.1
49.4,27
22.8,108.3
50,36.3
22.6,88.4
55.2,61.4
50.9,128.5
56.8,56.4
45.5,-73.6
23.1,113.3
45.5,-73.6
48.7,44.5
30.3,120.2
43.3,26.9
58.6,49.7
51.8,55.1
30.3,120.2
55.2,61.4
57.2,65.5
54.6,52.8
55.2,61.4
55.3,61.4
45.5,-73.6
13.8,100.5
39.9,116.4
37.5,127
32.1,118.8
24.9,118.6
54.8,56
45.5,-73.6
51.2,58.3
51.5,46
17.4,78.5
30.3,120.2
22.3,114.2
23.5,121
48.9,2.3
31,121.4
42.7,23.3
45.5,-73.6
56.9,53.2
30.6,114.3
52.8,52.3
55.2,61.4
54.2,37.6
45.3,-73.9
50.5,30.5
39.1,117.2
46.2,5.6
23.1,113.3
47.2,38.9
30.3,120.2
46.3,48
-18.9,-48.3
56.4,38.7
56.5,53.8
46.8,4.9
32.1,118.8
45.5,-73.6
48.5,35
55.3,61.4
30.3,120.2
45.5,-73.6
48.9,2.3
30.3,120.2
56.6,47.9
61.3,73.4
2.1,102.8
56.4,41.3
52.7,41.4
56,92.9
45.8,126.7
55.2,61.4
51.8,55.1
48.9,2.3
52.2,20.8
23.5,121
45,39
48.9,2.3
55.7,37.6
34,-117.9
51.5,-0.1
34.8,113.7
23,120.2
22.6,88.4
24.9,118.6
23.1,113.3
55.2,61.4
56.1,47.5
42.8,132.9
54.4,24.1
36.7,117
48,68
48.5,32.3
55.8,37.9
48.7,44.5
31,121.4
50.6,36.6
23.1,113.3
37.3,-121.9
55.2,59.7
32.1,118.8
54.8,56
22.7,88.3
43.3,76.9
45.5,-73.6
56.1,47.5
19.4,-99.1
35.7,51.4
55.3,86.1
45.5,-73.6
55.2,61.4
22.6,120.4
52.9,-112.2
51.7,55.4
46,25
32.1,118.8
30.3,120.2
25,121.5
49.4,32.1
45.5,-73.6
46,25
54.8,56
23.5,121
55.3,38.7
48.3,38.1
50.3,28.7
48.8,37.6
55.7,37.6
34.8,113.7
54.6,39.7
56.9,60.6
55.2,61.4
48.9,2.3
36.7,117
45,39
50.6,36.6
30.3,120.2
29.7,91.1
23.5,121
51.5,81.3
56.1,43.5
30.3,120.2
23.1,113.3
57.2,24.9
22.6,120.4
32.1,118.8
23,120.2
45.3,-73.9
45.5,-73.6
30.3,120.2
59.9,30.3
23.1,113.3
22.5,114.1
23.5,121
55,50.1
54.8,56
30.3,120.2
25,121.5
55.8,49.2
30.3,120.2
43.3,76.9
35.2,115.4
56,92.9
25,121.5
30.1,31.3
42,-72.4
50.6,5.2
55.1,73.1
48.5,35
29.1,119.6
45.5,-73.6
55,82.9
40.7,109.8
56.8,53.2
61.3,73.4
26.1,119.3
53.2,45
21,105.9
58,38.8
23.1,113.3
51.5,46
23.5,121
55.2,61.4
55.2,61.4
32.1,118.8
45.9,-119.7
45.5,-73.6
30.3,120.2
25,121.5
40.5,-74.2
-6.2,106.8
56.4,38.7
22.3,114.2
35.7,139.6
41.2,-73.2
23.5,121
23.5,121
56.9,53.2
25,121.5
55.3,38.7
50.5,30.5
47.6,-122.3
31,121.4
48,37.8
46.5,30.7
36.7,117
13.8,100.5
36.7,117
32.1,118.8
47.5,19.1
51.6,40.1
23.7,90.4
56.6,47.9
55.7,37.6
39.9,116.4
-18.9,-48.3
40.7,-74.2
55.5,37.7
45.3,-73.9
23.5,121
37.5,127
54.8,56
48.6,39.3
25,121.3
28,-82.5
30.3,120.2
45.5,-73.6
17.1,81.3
48.9,2.3
22.5,114.1
17.4,78.5
55,60.1
55.2,61.4
23,120.2
51.3,9.5
55.3,61.4
53.7,91.7
30.3,120.2
30.3,120.2
30.3,120.2
48.9,2.3
36.7,117
17.4,78.5
55.7,37.6
48.9,2.3
48.5,35
13.8,100.5
51.2,38.5
49.8,24
43.3,76.9
31.1,118.6
48,37.8
59.9,30.3
61.7,50.8
45.5,-73.6
30.3,120.2
56.3,44
54.2,37.6
30.3,120.2
56.1,47.3
23.5,121
58,56.3
55.9,38.4
54.8,56
55.2,61.4
55.2,61.4
55,73.4
30.3,120.2
22.3,114.2
30.3,120.2
23.1,113.3
16.5,80.6
39.9,116.4
40.6,22.9
25,102.7
45.5,-73.6
23,120.2
40,45
23.5,121
55.8,49.1
55.8,-4.3
55.2,61.4
55.3,61.4
55.3,86.1
56.9,53.2
46.5,30.7
25,121.5
58.3,59.8
23.1,113.3
23.1,113.3
48.6,39.3
55,50.1
55.2,61.4
30.3,120.2
45.5,-73.6
52.2,48
23.1,113.3
34.3,108.9
48.9,2.3
45.5,-73.6
55.2,61.4
50.4,30.5
39,-77.5
55.7,37.6
45.5,-73.6
-0.2,-78.5
40.5,-74.2
46.3,48
54.8,32
13.8,100.5
54.8,56
56.1,47.5
55,60.1
16.5,80.6
43.8,87.6
48.9,2.3
30.3,120.2
55,73.4
25,102.7
53.1,46.6
23.1,113.3
55.9,37.4
-15.1,39.3
40.2,44.5
55.2,61.4
55.2,61.4
55.5,47.5
54.3,48.4
30.7,104.1
28.6,115.9
37,127.9
55.7,37.6
48,68
18,-76.8
25,102.7
29.1,119.6
45.3,9.5
30.3,120.2
55.2,59.7
56.1,47.3
45,39
55.2,61.4
55.2,61.4
20,110.3
55.2,59.7
55.7,37.6
48.5,35
41,64
23.5,121
23.5,121
23.5,121
25,121.5
-26.2,28.1
51.7,36.2
30.3,120.2
30.3,120.2
52,47.8
32.1,118.8
32.1,118.8
50.1,14.4
56.4,41.3
43,-78.7
-22.3,-42.5
55.2,61.4
50.4,30.5
55.2,59.7
55.7,37.6
56,92.9
22.3,114.2
51.5,46
49.4,32.1
23.5,121
51.5,46
45,39
45.3,-73.9
32.1,118.8
55.8,49.2
30.6,114.3
30.3,120.2
30.3,120.2
55.8,37.6
46.3,48
34.1,42.4
34.8,113.7
55.2,61.4
30.6,114.3
55.9,-3.2
40.4,-3.7
45.5,-73.6
56.9,60.6
22.3,73.2
45.5,-73.6
30.3,120.2
-18,-67.1
-6.2,106.8
55.2,61.4
48.9,2.3
55.2,61.4
55.2,61.4
23.5,121
55.2,59.7
45.5,-73.6
30.3,120.2
32.1,118.8
48.7,44.5
50.7,3.2
25.3,55.3
55.2,61.4
37.5,127
51.9,36.3
37.5,127
30.3,120.2
23,113.1
-26.2,28.1
39.9,116.4
32.1,118.8
48,68
36.7,117
23.5,121
55.7,37.6
45.3,-73.9
50.5,30.5
34.8,113.7
56.5,85
55.8,49.2
55.2,61.4
36.7,117
49.4,32.1
55.7,37.6
32.1,118.8
23.1,113.3
32.1,118.8
56.9,53.2
48.9,2.3
30.1,31.3
50.4,30.5
21.8,-102.3
55.2,61.4
23.5,121
49.6,34.5
22.5,114.1
45.8,126.7
45.5,-73.6
24.1,120.7
14.8,120.7
32.1,118.8
23.1,113.3
56.2,47.3
54.2,83.4
55.5,47.5
57,61.5
36,129.4
48.7,44.5
32.1,118.8
45.5,-73.6
55.7,37.6
37.5,126.7
52.7,41.4
51.7,36.2
-26.2,28.1
51.1,-114.2
48.9,2.3
55.2,61.4
40.7,109.8
45.5,-73.6
23.5,121
48.7,44.5
29,-111.7
58.1,52.7
41.2,-73.2
41,75
55.9,37.7
55.5,47.5
54.6,52.5
55.3,60.4
50.1,8.6
52.6,39.6
55,73.4
53.1,36.2
23.1,113.3
58.1,52.7
32.1,118.8
30.3,120.2
50.8,42
30.3,120.2
35.2,115.4
24.1,120.7
45.5,-73.6
35.9,139.6
60.2,60
14.6,121
55,73.4
55.3,61.4
50,36.3
25,121.5
30.1,31.3
22.3,114.2
50.9,4.4
20.5,85.8
51.7,36.2
50.3,83.5
61.3,73.4
23.5,121
53.4,83.8
37.4,127.1
55.3,61.4
51.3,58.2
45.5,-73.6
55.9,37.4
58.6,49.7
23.5,121
56.9,60.6
25,121.5
45.5,-73.6
54.6,21.8
55.4,43.8
56.1,60.7
49.6,34.5
30.3,120.2
52.6,19.1
28.2,113.1
55.7,37.6
31,121.4
41.6,2
23.5,121
47,28.9
44.5,34.2
23.5,121
55.2,61.4
22.6,120.4
45.5,-73.6
55.9,37.4
50.6,36.6
45.5,-73.6
46.8,29.5
32.1,118.8
-34.6,-58.4
51.3,9.5
22.3,114.2
37.3,-121.9
34.3,108.9
45.5,-73.6
55.3,61.4
55.2,61.4
45.3,-73.9
41.8,123.4
45.3,-73.9
60.2,24.9
45.5,-73.6
30.3,120.2
42.4,19.3
48.9,2.3
45.5,-73.6
48.9,2.3
54.2,37.6
37.5,127
48.5,10.2
55.3,61.4
48,68
32.1,118.8
-53.8,-67.7
25,121.5
14.6,121
23.5,121
33.7,-84.4
24.6,120.8
55,82.9
53.2,45
56.1,43.5
42.7,23.3
55,73.4
24.1,120.7
55.2,61.4
30.3,120.2
23.5,121
51.5,46
45.5,-73.6
50.4,30.5
28.2,113.1
19.7,-101.1
56,92.9
55.2,61.4
54.9,52.3
56.1,47.3
51.8,55.1
23.5,121
22.8,108.3
30.3,120.2
48,37.8
23.5,121
32.1,118.8
25,121.5
55.2,61.4
30.3,120.2
37.5,-122.4
22.3,114.2
30.1,31.3
25,121.5
32.1,118.8
45.5,-73.6
19.7,-101.1
45.3,-73.9
31,121.4
40.5,-74.2
45,39
46.3,48
23.5,121
-53.8,-67.7
48.5,32.3
55.8,49.1
55,73.4
38.7,-9.1
56.1,47.5
55,50.1
51.2,58.3
23.1,113.3
33.7,-117.7
30.3,120.2
50,36.3
45.5,-73.6
48.9,2.3
23.5,121
56.5,85
24.8,121
45.5,-73.6
55.7,37.6
56.4,41.3
31.9,117.3
52.7,41.4
50.5,30.5
23.5,121
48.9,2.3
40.5,-74.2
48,37.9
22.4,114
54.2,45.2
45.5,9.2
41.8,123.4
53.2,48.5
28.6,115.9
45.3,-73.9
45.5,-73.6
30.3,120.2
56.9,53.2
30.3,120.2
58.7,31.8
30.3,120.2
36.1,103.8
40,45
55.8,49.2
30.7,104.1
55.7,37.6
34.8,113.7
45.5,-73.6
34.1,-118.3
55.3,86.1
37.5,127
55.2,61.4
37.5,127
45.5,-73.6
55.2,61.4
30,31.2
24.8,121
45.9,-119.7
30.3,120.2
50.5,30.5
24.1,120.7
31,121.4
50.4,30.5
23.5,121
55.8,37.6
32.1,118.8
29.1,119.6
56.4,41.3
57.8,40.9
45.5,-73.6
55.3,52
48.9,2.3
25,121.5
55.7,37.6
33.7,-118.3
47,28.9
45.3,-73.9
40.6,22.9
23.1,113.3
45.5,-73.6
22.4,114
32.1,118.8
50.4,30.5
23.5,121
45.5,-73.6
20,77
55.2,61.4
30.3,120.2
55.9,26.5
24.9,67.1
42.3,-83.1
30.3,120.2
48.9,2.3
50,36.3
56.9,37.4
48,37.8
24.9,67.1
37.5,127
57.8,40.9
23.1,113.3
30.7,104.1
32.3,-111
25,121.3
53.4,83.8
30.3,120.2
45.5,-73.6
56.8,53.2
48,68
46,25
51.5,46.1
40.5,-74.2
45.5,-73.6
49.4,32.1
55.7,12.6
23.5,121
55.2,61.4
49.8,24
30.1,31.3
50.5,30.5
60.6,16.8
23.5,121
22.4,114.1
31,121.4
39.9,116.4
43.6,-79.4
53.9,27.6
30.3,120.2
54.8,61.3
55.3,61.4
56.2,47.3
23,120.2
39.3,-76.6
53,36.1
51.3,9.5
48.5,3.7
56.4,41.3
51.3,9.5
23.1,113.3
48.7,44.5
48.9,2.3
45.5,-73.6
55.2,61.4
29.9,121.5
45.5,-73.6
55.2,61.4
48.9,2.3
37.5,127
40.4,-3.7
34,-84.5
45.5,-73.6
28.6,77.2
58.6,49.7
54.6,52.5
55.8,37.6
55.8,49.1
36.1,103.8
56.1,47.3
45.5,-73.6
45.5,-73.6
55.7,37.6
30.3,120.2
29,-111.7
32.1,118.8
50.4,30.5
20,77
24.1,120.7
25,121.5
52.2,48
38.7,-77.2
46.5,30.7
45.3,-73.9
55,73.4
30.7,104.1
37.5,127
40.4,49.9
32.1,118.8
26.9,75.8
32.1,118.8
50.6,36.6
45.5,-73.6
28.6,115.9
30.7,104.1
-30.9,-58.8
31,121.4
57.8,40.9
55.2,61.4
55,50.1
56.2,47.3
58.6,49.7
55.2,59.7
42.9,-78.9
45.3,-73.9
56.8,53.2
47.2,39.7
25,121.5
52.4,4.9
36.1,103.8
25,121.5
45.5,-73.6
32.1,118.8
55.2,61.4
32.1,118.8
55.5,43.5
44.9,33.8
35.6,139.7
45.5,-73.6
24.1,120.7
48.9,2.4
22.3,114.2
49.3,-122.8
44.4,9
-33.9,151.2
39.9,116.4
47.9,35.3
23.5,121
55,73.4
45.5,-73.6
28.6,115.9
45.5,-73.6
55.2,61.4
54.8,56
32.1,118.8
-25.3,-57.6
50.3,28.7
-22.9,-43.1
39.9,115.3
56.5,85
51.3,9.5
40.6,22.9
32.1,118.8
37.5,127
56.9,35.9
1.3,103.9
48.9,2.3
48,37.9
55,50.1
23.1,113.3
30.3,120.2
56.8,53.2
45.5,-73.6
32.1,118.8
32.1,118.8
50,36.3
32.1,118.8
45.5,-73.6
54.3,48.4
48,37.9
48.3,25.9
55.7,37.6
25,102.7
23.5,121
19.7,-101.1
48.9,24.7
48.7,44.5
45.5,-73.6
23.5,121
45.5,-73.6
47,28.9
22.8,108.3
55.7,37.6
55.7,37.6
32.1,118.8
-23.5,-46.6
45.5,-73.6
-25.7,28.2
44.9,24.9
24.1,120.7
48.9,2.3
37.8,-97.8
40.7,-74.2
48.3,25.9
51.5,31.3
45.5,-73.6
56.9,60.6
30.3,120.2
30.3,120.2
23.5,121
23.1,113.3
55.2,61.4
41.7,-111.8
34.8,113.7
51.5,-0.1
40.5,-74.2
52.2,21
48.9,2.3
52,47.8
56.5,85
55.7,37.6
52.7,41.4
36.6,128.7
50.5,30.5
48.9,2.3
50.5,30.5
53.5,49.3
40.5,-74.2
56.9,37.4
38.7,-9.1
56.9,60.6
45.3,-73.9
28.6,115.9
37.5,127
45.5,-73.6
36,129.4
45.5,-73.6
55,73.4
4.6,-74.1
51.8,-2.2
49.8,30.1
51.8,55.1
45.3,-73.9
-30.9,-58.8
45,41.1
30.3,120.2
31,121.4
45.5,-73.6
55.7,37.6
48.5,35
25,121.5
54.8,32
41,75
45.5,-73.6
55.7,37.6
56.9,53.2
48.7,44.5
45.5,-73.6
34.1,-118.3
19.4,-99.1
23.5,121
55.2,61.4
32.1,118.8
30.6,114.3
21,105.9
50.5,30.5
37.4,127.1
45.5,-73.6
48.7,2.1
48,37.8
23.5,121
43.1,12.1
28.2,113.1
57.6,39.9
54.8,73.6
22.6,120.4
29.9,121.5
35.7,51.4
15.6,108.5
45.5,-73.6
23.5,121
54.2,45.2
55.2,59.7
23.1,113.3
55.8,49.1
55.7,37.6
45.3,-73.9
25,121.5
23.5,121
40.5,-74.2
30.3,120.2
30.3,120.2
48.5,32.3
34.1,-118.3
58,56.3
55.2,59.7
56.9,53.2
55,50.1
32.1,118.8
55.8,49.2
57,24.1
56.3,44
51.8,-0.5
-23.5,-46.6
40.8,-74
45.5,-73.6
45.5,-73.6
55.2,59.7
28.6,115.9
40.5,47.5
23.5,121
23.1,113.3
43.3,76.9
48.9,2.3
53.5,49.6
53.3,34.4
56.3,44
54.8,56
55.2,61.4
54.3,48.4
34.1,-118.3
39.7,-105
30.3,120.2
25,102.7
19.4,-99
56.9,60.6
-34.6,-58.4
56.1,60.7
45.1,7.7
56.1,93.3
45,25.4
55.7,37.6
25,121.5
23.5,121
22.6,120.4
56.9,60.6
51.2,58.3
34,-117.9
40.5,-74.2
55,60.1
22.3,73.2
45.5,-73.6
31,121.4
23.5,121
23.5,121
55.2,61.4
55.2,61.4
55.2,61.4
42.4,-71
37.8,-97.8
30.6,114.3
48.9,2.3
50.1,8.6
45.3,-73.9
37.3,-121.9
53,36.1
24.1,120.4
30.3,120.2
55,50.1
-36.8,-73
45.3,-73.9
35.2,115.4
35.7,51.3
43.7,-79.4
32.1,118.8
57.3,60.2
45.5,-73.6
43.9,125.3
58.9,60.8
32.1,118.8
21,105.9
23.5,121
22.5,114.1
48.9,2.3
42.7,23.3
23.5,121
51.9,113.6
50.6,36.6
55.2,61.4
55.7,37.3
40.2,45.7
31,121.4
26.1,119.3
56.1,47.3
55.3,61.4
22.3,114.2
45.5,-73.6
50.5,30.5
48.9,2.3
55.2,61.4
55.2,61.4
30.3,120.2
32.1,118.8
22.5,114.1
44.4,26.1
24.1,120.7
53.2,50.1
32.1,118.8
45.5,-73.6
57.4,41.2
22.6,120.4
47.2,38.9
30.3,120.2
23,113.1
55.2,61.4
22.3,114.2
37.8,128.9
42,43.5
25,121.5
19.7,-101.1
55,50.1
45.5,-73.6
48.9,2.3
32.1,118.8
55.2,61.4
-22.8,-43.2
-6.2,106.8
58,56.3
-12.3,-66.2
55.7,37.6
48.9,2.3
23.5,121
53.5,49.3
55.8,37.6
22.6,120.4
30.3,120.2
56.9,53.2
23.1,113.3
34.1,-117.9
41.9,-87.8
49.8,30.1
32.1,118.8
50.4,83.5
32.1,118.8
55.2,61.4
55,73.4
40.5,-74.2
55.9,38.4
48.5,35
23.1,113.3
51.5,-0.1
25.7,94.1
55.3,61.4
50.9,4.4
56.2,47.3
23.5,121
20,77
43.1,131.9
55.8,38
55,73.4
30.3,120.2
23.5,121
30.3,120.2
56.8,53.2
53.1,36.2
25,121.5
48.5,32.3
37.5,127
22.3,114.2
32.1,118.8
11.7,92.8
45.5,-73.6
30.7,104.1
48.9,2.3
23.5,121
30.3,120.2
43.1,12.1
50.4,30.5
45.5,-73.6
49.8,24.9
17.4,78.5
59.9,30.3
51.5,46
51.3,37.8
48.9,2.3
37.5,-122.4
41.2,-73.2
39.9,116.4
30.3,120.2
58.6,49.7
50.4,30.5
23.1,113.3
45.5,-73.6
48.3,25.9
48.9,2.3
31,121.4
-6.2,106.8
-22.9,-43.2
55.3,61.4
30.3,120.2
45.5,-73.6
54.2,45.2
39,-77.5
43.8,87.6
48.9,2.3
30.3,120.2
23.5,121
17.4,78.5
22.6,120.4
45.5,-73.6
55.7,37.6
13.8,100.5
43,44.7
54.7,20.5
43.6,39.7
55.2,61.4
45.5,-73.6
49.1,33.4
45.3,-73.9
23.1,113.3
53.2,50.1
21,105.9
23.9,-105.3
14.6,121.1
40.7,-73.9
45.5,-73.6
55.2,61.4
-22.8,-43.2
30.3,120.2
4.6,-74.1
45.5,-73.6
51.7,39.2
-12.3,-66.2
30.3,120.2
55.8,49.2
56,92.9
25,121.5
23,120.2
57.8,40.9
51.7,107.9
46.3,48
48.9,2.3
55.8,49.2
23.5,121
55.7,37.6
26.1,119.3
39.9,116.4
23.1,113.3
53.4,59
46.3,48
50.9,34.8
48.9,2.3
55.2,59.7
35.5,139.7
56.8,53.2
36.4,-86.8
55.7,37.6
55.1,73.1
23.5,121
54.8,32
37.8,-97.8
47.5,19.1
45.5,-73.6
24.9,118.6
45.3,-73.9
38.9,-77
20,77
30.3,120.2
45.5,-73.6
48.9,2.3
59.3,18.1
45.5,-73.6
48,37.8
57.6,39.9
51.5,46
53.3,-6.2
45,39
55.2,61.4
52.2,21
37.5,127
58.7,31.8
50.6,36.6
50.4,30.5
23.5,121
51.5,46
31,121.4
45.5,-73.6
52.8,52.3
55.2,61.4
54.6,21.8
41,75
23.5,121
30.3,120.2
46.3,20
51.5,-0.1
28.6,115.9
51.3,9.5
56.8,53.2
36.8,-114.1
50.4,30.5
9.8,76.3
30.3,120.2
52.4,4.9
54.4,86.2
51.7,39.2
30.3,120.2
50.4,30.5
14,108
23.1,113.3
50.4,30.5
30.3,120.2
56.1,47.3
42.9,-78.9
48.9,2.3
57.6,39.9
23.5,121
37.5,127
51.8,55.1
55.2,61.4
23.5,121
55.3,60.4
55.2,61.4
51.7,55.4
48.9,2.3
55.2,61.4
33.7,-117.8
-16.5,-49.4
23.5,121
30.3,120.2
-33,-71.6
50.1,45.4
25,121.5
37.5,127
58.7,59.5
45.5,-73.6
48.5,32.3
-23.6,-46.9
56.2,47.3
53.9,27.6
25.3,110.3
56.9,53.2
56.8,53.2
48.9,2.3
45.5,-73.6
45.5,-73.6
55.8,37.6
45.2,15.5
47,28.8
55.5,47.5
48.9,2.3
17.4,78.5
55,60.4
50.5,30.5
17.4,78.5
45.5,-73.6
46,25
56,38
55.7,37.6
32.1,118.8
59.2,39.9
45.5,-73.6
56.9,60.6
55.7,37.6
23.1,113.3
45.5,-73.6
50.5,30.5
56.1,47.5
41.5,21
48.9,2.3
50.1,8.6
56.3,44
52.7,41.4
35.8,139.7
55.7,37.6
25,121.5
37.5,127
9.2,7.2
55.5,65.3
45.5,-73.6
30.3,120.2
55.8,49.1
29,-111.7
52.7,41.4
23.5,121
23.5,121
30.3,120.2
47.9,35.3
56.1,47.5
39.9,115.3
23.1,113.3
50.4,30.5
48.9,2.3
48.9,2.3
47.6,-122.3
55.5,9.5
48.5,35
53.9,27.6
55.2,59.7
55,50.1
48.9,2.3
23.5,121
56.1,47.5
37.5,127
23.1,113.3
55.8,49.2
45,41.1
52.3,21
28.6,115.9
52.7,41.4
13.8,100.5
30.3,120.2
37.5,-122.4
44.2,28.7
55,82.9
50.4,80.3
43.5,43.6
42.5,1.5
56.3,44
30.3,120.2
48.5,35
28.6,115.9
51.5,46
50.4,30.5
30.3,120.2
30.7,104.1
-25.9,27.9
45.5,-73.6
48.2,16.4
22.6,120.3
23.5,121
43.8,87.6
56.6,47.9
54.3,48.4
23.5,121
45.5,-73.6
48.7,44.5
53.1,140.7
-22.6,-47.2
49.8,24.9
39.9,116.4
30.3,120.2
30.3,120.2
48.9,2.3
45.5,-73.6
25,121.5
51.7,55.4
32.1,118.8
30.3,120.2
55.2,61.4
48.9,2.3
30.3,120.2
23.5,121
45.5,-73.6
48.5,35
34.7,135.5
-6.2,107
55,73.4
55.7,37.6
53.4,83.8
32.1,118.8
59.9,30.3
55.7,37.6
51.7,36.2
57,41
35.4,139.6
45.5,-73.6
55.2,61.4
53.2,45
23.5,121
47.8,22.9
31,121.4
55.7,37.6
56.9,53.2
22.3,114.2
56.1,47.5
23.1,113.3
33.4,-112
55.3,61.4
30.3,120.2
55.8,49.2
24.6,120.8
53.2,48.5
30.6,114.3
55.7,37.6
24.8,121
55.7,37.6
25,121.5
51.2,58.3
58,56.3
23.5,121
37.5,127
57,41
35.6,139.8
24.9,118.6
55.2,61.4
55.2,61.4
55.3,86.1
41.8,123.4
31,121.4
55.7,37.6
45.5,-73.6
22.6,88.4
51.7,39.2
45.5,-73.6
23.5,121
23.1,113.3
24.1,120.7
24.9,118.6
25,121.5
46.3,48
55.2,61.4
14.6,121
23.5,121
25,121.5
31.8,120
48.9,2.3
30.3,120.2
45.5,-73.6
51.7,36.2
37.5,-122.4
25,121.5
58.5,31.3
30.3,120.2
55.2,61.4
59.4,13.5
55.2,61.4
54.3,48.4
51.2,58.3
23.7,87
51.7,55.4
23.5,121
30.3,120.2
35.6,139.8
30.3,120.2
57,24.1
30.3,120.2
35.6,139.8
20,77
47,32
34.1,-118.3
34.8,113.7
48.9,2.3
28.6,115.9
25,121.5
23.5,121
28.6,115.9
48.5,34.6
45.3,-73.9
55.2,61.4
55.8,37.6
54.8,56
25,121.5
56.1,47.3
48.6,39.3
23.1,113.3
23.1,113.3
61.3,73.4
34.8,113.7
29.4,48
23,120.2
30.3,120.2
13.8,100.5
43.1,12.1
55.9,38.4
47.6,-122.3
46.3,48
28.6,115.9
54.5,36.3
45.5,-73.6
45.5,-73.6
45.5,-73.6
-2.2,-79.9
30.3,120.2
37.8,128.9
29.9,121.5
50,36.3
30.3,120.2
50.5,30.5
48.9,2.3
45.5,-73.6
-7.1,-34.9
53.5,49.3
22.6,120.4
45.5,-73.6
4.6,-74.1
22.3,114.2
36.1,103.8
53.4,83.8
42.7,23.3
51.6,46.1
55.2,61.4
51.7,36.2
30.3,120.2
48.9,2.3
44.7,37.8
55.2,61.4
51.2,58.3
32.1,118.8
37.5,127
55.3,60.4
56.8,61.3
23.1,113.3
39.9,116.4
45.5,-73.6
45.5,-73.6
20.2,85.8
23.1,113.3
23.5,121
40.5,47.5
23.5,121
22.6,88.4
55.2,59.7
23.5,121
49.8,30.1
30.7,104.1
30.3,120.2
23.1,113.3
48.7,2.1
45.5,-73.6
23.1,113.3
21,105.9
56.2,101.6
23.5,121
48.9,2.3
48.9,2.3
23.1,113.3
37.5,127
35.6,139.8
30.3,120.2
55.4,43.8
40.5,-74.2
22.4,114.1
55.1,37.5
55,73.4
48.9,2.3
55,60.4
34,-117.9
55.2,61.4
45.5,-73.6
55.2,61.4
55.1,21.9
48,37.9
56.4,38.7
48.9,2.3
50.4,80.3
47.1,39.8
34.7,135.3
34.8,113.7
30.3,120.2
19.4,-99.1
40,45
23.1,113.3
53.2,50.1
56.8,53.2
28.6,77.2
41,64
48.9,2.3
30.3,120.2
45.3,-73.9
55.2,61.4
52.7,41.4
53,36.1
32.1,118.8
52.7,41.4
23.5,121
30,70
23.1,113.3
55.8,37.6
45.3,-73.9
30.3,120.2
48.9,2.3
50.1,45.4
48.7,44.5
48.9,2.3
55.3,61.4
36.7,137.2
57.2,65.5
42.4,-71.1
23.5,121
30.3,120.2
23,120.2
45.5,-73.6
23.5,121
55.7,37.6
48.9,2.3
22.4,114
22.8,108.3
38.9,121.6
30.1,31.3
45.5,-73.6
25,121.5
23.1,113.3
45.5,-73.6
30.3,120.2
45.5,-73.6
45.5,-73.6
23.5,121
45.5,-73.6
46.3,48
54.8,32
55,50.1
39.9,116.4
34,-117.9
45.5,-73.6
25,121.5
31,121.4
55.2,61.4
30.3,120.2
-22.8,-43.2
45,34.1
50.9,4.4
25,121.5
8,-66
23,120.2
51.5,46
55,60.1
57.8,40.9
